1.2
5/23/2024 2:47 PM
Wavelength (nm)	10mm Absorbance
519.0	15.569
519.5	15.532
520.0	15.458
520.5	15.342
521.0	15.222
521.5	15.134
522.0	15.018
522.5	14.962
523.0	14.908
523.5	14.938
524.0	15.031
524.5	15.169
525.0	15.353
525.5	15.569
526.0	15.866
526.5	16.283
527.0	16.742
527.5	17.262
528.0	17.676
528.5	18.010
529.0	18.192
529.5	18.185
530.0	17.976
530.5	17.662
531.0	17.340
531.5	17.156
532.0	17.051
532.5	17.003
533.0	16.910
533.5	16.829
534.0	16.739
534.5	16.614
535.0	16.477
535.5	16.337
536.0	16.197
536.5	16.117
537.0	15.986
537.5	15.813
538.0	15.599
538.5	15.488
539.0	15.506
539.5	15.683
540.0	15.966
540.5	16.265
541.0	16.596
541.5	16.897
542.0	17.042
542.5	17.049
543.0	16.919
543.5	16.746
544.0	16.547
544.5	16.353
545.0	16.176
545.5	15.990
546.0	15.834
546.5	15.694
547.0	15.522
547.5	15.321
548.0	15.141
548.5	14.880
549.0	14.666
549.5	14.461
550.0	14.318
550.5	14.202
551.0	14.118
551.5	14.103
552.0	14.094
552.5	14.113
553.0	14.148
553.5	14.129
554.0	14.158
554.5	14.132
555.0	14.088
555.5	14.013
556.0	13.971
556.5	13.900
557.0	13.785
557.5	13.699
558.0	13.610
558.5	13.564
559.0	13.572
559.5	13.616
560.0	13.645
560.5	13.728
561.0	13.815
561.5	13.825
562.0	13.827
562.5	13.862
563.0	13.878
563.5	13.926
564.0	14.050
564.5	14.219
565.0	14.391
565.5	14.582
566.0	14.701
566.5	14.777
567.0	14.828
567.5	14.840
568.0	14.799
568.5	14.759
569.0	14.765
569.5	14.809
570.0	14.896
570.5	15.012
571.0	15.127
571.5	15.246
572.0	15.345
572.5	15.412
573.0	15.458
573.5	15.475
574.0	15.524
574.5	15.531
575.0	15.525
575.5	15.512
576.0	15.458
576.5	15.366
577.0	15.251
577.5	15.109
578.0	14.995
578.5	14.873
579.0	14.801
579.5	14.709
580.0	14.655
580.5	14.595
581.0	14.543
581.5	14.489
582.0	14.492
582.5	14.435
583.0	14.369
583.5	14.334
584.0	14.316
584.5	14.319
585.0	14.351
585.5	14.344
586.0	14.371
586.5	14.430
587.0	14.509
587.5	14.548
588.0	14.571
588.5	14.656
589.0	14.749
589.5	14.812
590.0	14.841
590.5	14.838
591.0	14.814
591.5	14.804
592.0	14.753
592.5	14.757
593.0	14.787
593.5	14.867
594.0	14.940
594.5	15.034
595.0	15.210
595.5	15.414
596.0	15.584
596.5	15.749
597.0	15.839
597.5	15.863
598.0	15.814
598.5	15.663
599.0	15.466
599.5	15.275
600.0	15.171
600.5	15.073
601.0	15.051
601.5	15.074
602.0	15.162
602.5	15.282
603.0	15.462
603.5	15.662
604.0	15.846
604.5	16.018
605.0	16.108
605.5	16.086
606.0	16.007
606.5	15.859
607.0	15.688
607.5	15.565
608.0	15.537
608.5	15.572
609.0	15.592
609.5	15.643
610.0	15.650
610.5	15.603
611.0	15.520
611.5	15.393
612.0	15.222
612.5	15.060
613.0	14.944
613.5	14.821
614.0	14.673
614.5	14.559
615.0	14.429
615.5	14.324
616.0	14.261
616.5	14.201
617.0	14.163
617.5	14.120
618.0	14.131
618.5	14.132
619.0	14.115
619.5	14.084
620.0	14.026
620.5	13.990
621.0	13.954
621.5	13.908
622.0	13.878
622.5	13.839
623.0	13.827
623.5	13.809
624.0	13.795
624.5	13.839
625.0	13.913
625.5	14.053
626.0	14.203
626.5	14.355
627.0	14.447
627.5	14.503
628.0	14.496
628.5	14.456
629.0	14.357
629.5	14.270
630.0	14.171
630.5	14.089
631.0	14.012
631.5	13.940
632.0	13.900
632.5	13.877
633.0	13.887
633.5	13.919
634.0	13.940
634.5	13.947
635.0	13.933
635.5	13.903
636.0	13.775
636.5	13.687
637.0	13.630
637.5	13.545
638.0	13.487
638.5	13.401
639.0	13.331
639.5	13.274
640.0	13.219
640.5	13.205
641.0	13.155
641.5	13.116
642.0	13.092
642.5	13.046
643.0	12.999
643.5	12.940
644.0	12.911
644.5	12.873
645.0	12.868
645.5	12.952
646.0	13.001
646.5	13.015
647.0	13.056
647.5	13.055
648.0	13.080
648.5	13.096
649.0	13.079
649.5	13.066
650.0	13.104
650.5	13.182
651.0	13.212
651.5	13.227
652.0	13.256
652.5	13.233
653.0	13.178
653.5	13.082
654.0	12.972
654.5	12.886
655.0	12.795
655.5	12.716
656.0	12.700
656.5	12.736
657.0	12.878
657.5	13.077
658.0	13.315
658.5	13.540
659.0	13.743
659.5	13.903
660.0	13.937
660.5	13.862
661.0	13.787
661.5	13.633
662.0	13.474
662.5	13.390
663.0	13.285
663.5	13.148
664.0	13.030
664.5	12.974
665.0	12.908
665.5	12.858
666.0	12.860
666.5	12.828
667.0	12.845
667.5	12.931
668.0	12.976
668.5	13.040
669.0	13.099
669.5	13.162
670.0	13.181
670.5	13.186
671.0	13.156
671.5	13.043
672.0	12.927
672.5	12.871
673.0	12.865
673.5	12.907
674.0	12.946
674.5	12.966
675.0	13.016
675.5	13.053
676.0	13.038
676.5	12.983
677.0	12.967
677.5	12.974
678.0	13.012
678.5	13.115
679.0	13.292
679.5	13.494
680.0	13.682
680.5	13.831
681.0	13.917
681.5	14.010
682.0	14.040
682.5	13.926
683.0	13.786
683.5	13.685
684.0	13.640
684.5	13.576
685.0	13.470
685.5	13.414
686.0	13.416
686.5	13.492
687.0	13.569
687.5	13.615
688.0	13.645
688.5	13.684
689.0	13.686
689.5	13.663
690.0	13.593
690.5	13.507
691.0	13.404
691.5	13.342
692.0	13.252
692.5	13.133
693.0	13.050
693.5	12.981
694.0	12.950
694.5	12.955
695.0	13.001
695.5	13.060
696.0	13.158
696.5	13.324
697.0	13.552
697.5	13.865
698.0	14.269
698.5	14.609
699.0	14.876
699.5	15.032
700.0	15.064
700.5	14.903
701.0	14.624
701.5	14.283
702.0	13.955
702.5	13.692
703.0	13.525
703.5	13.360
704.0	13.254
704.5	13.209
705.0	13.233
705.5	13.167
706.0	13.134
706.5	13.140
707.0	13.196
707.5	13.253
708.0	13.318
708.5	13.361
709.0	13.435
709.5	13.533
710.0	13.673
710.5	13.763
711.0	13.867
711.5	13.959
712.0	14.023
712.5	14.024
713.0	14.005
713.5	13.924
714.0	13.872
714.5	13.852
715.0	13.869
715.5	13.946
716.0	13.942
716.5	13.893
717.0	13.796
717.5	13.661
718.0	13.569
718.5	13.419
719.0	13.278
719.5	13.177
720.0	13.138
720.5	13.120
721.0	13.090
721.5	13.079
722.0	13.090
722.5	13.123
723.0	13.203
723.5	13.262
724.0	13.270
724.5	13.292
725.0	13.349
725.5	13.358
726.0	13.438
726.5	13.523
727.0	13.666
727.5	13.793
728.0	13.945
728.5	14.086
729.0	14.127
729.5	14.139
730.0	14.202
730.5	14.230
731.0	14.270
731.5	14.310
732.0	14.401
732.5	14.462
733.0	14.539
733.5	14.544
734.0	14.443
734.5	14.317
735.0	14.204
735.5	14.069
736.0	13.928
736.5	13.843
737.0	13.810
737.5	13.821
738.0	13.921
738.5	14.034
739.0	14.127
739.5	14.182
740.0	14.177
740.5	14.155
741.0	14.077
741.5	13.980
742.0	13.846
742.5	13.738
743.0	13.724
743.5	13.677
744.0	13.638
744.5	13.618
745.0	13.535
745.5	13.506
746.0	13.444
746.5	13.435
747.0	13.399
747.5	13.427
748.0	13.510
748.5	13.566
749.0	13.639
749.5	13.692
750.0	13.672
750.5	13.696
751.0	13.661
751.5	13.631
752.0	13.598
752.5	13.619
753.0	13.634
753.5	13.651
754.0	13.643
754.5	13.604
755.0	13.563
755.5	13.495
756.0	13.420
756.5	13.361
757.0	13.399
757.5	13.468
758.0	13.547
758.5	13.657
759.0	13.761
759.5	13.800
760.0	13.869
760.5	13.849
761.0	13.772
761.5	13.662
762.0	13.707
762.5	13.979
763.0	14.488
763.5	15.069
764.0	15.536
764.5	15.756
765.0	15.765
765.5	15.519
766.0	14.988
766.5	14.341
767.0	13.807
767.5	13.482
768.0	13.341
768.5	13.240
769.0	13.143
769.5	12.980
770.0	12.811
770.5	12.690
771.0	12.583
771.5	12.529
772.0	12.492
772.5	12.506
773.0	12.480
773.5	12.506
774.0	12.492
774.5	12.439
775.0	12.375
775.5	12.333
776.0	12.301
776.5	12.301
777.0	12.335
777.5	12.350
778.0	12.334
778.5	12.423
779.0	12.482
779.5	12.534
780.0	12.568
780.5	12.595
781.0	12.581
781.5	12.552
782.0	12.513
782.5	12.436
783.0	12.326
783.5	12.270
784.0	12.201
784.5	12.166
785.0	12.145
785.5	12.164
786.0	12.185
786.5	12.209
787.0	12.368
787.5	12.601
788.0	12.837
788.5	13.051
789.0	13.206
789.5	13.281
790.0	13.267
790.5	13.106
791.0	12.889
791.5	12.642
792.0	12.457
792.5	12.356
793.0	12.299
793.5	12.244
794.0	12.238
794.5	12.225
795.0	12.328
795.5	12.485
796.0	12.724
796.5	12.879
797.0	12.991
797.5	13.082
798.0	13.109
798.5	13.074
799.0	12.945
799.5	12.750
800.0	12.602
800.5	12.507
801.0	12.382
801.5	12.290
802.0	12.243
802.5	12.266
803.0	12.279
803.5	12.304
804.0	12.288
804.5	12.311
805.0	12.319
805.5	12.305
806.0	12.318
806.5	12.391
807.0	12.430
807.5	12.429
808.0	12.349
808.5	12.311
809.0	12.254
809.5	12.201
810.0	12.123
810.5	11.995
811.0	11.922
811.5	11.876
812.0	11.794
812.5	11.685
813.0	11.636
813.5	11.626
814.0	11.598
814.5	11.628
815.0	11.654
815.5	11.658
816.0	11.721
816.5	11.796
817.0	11.832
817.5	11.825
818.0	11.952
818.5	12.158
819.0	12.414
819.5	12.667
820.0	13.071
820.5	13.943
821.0	15.516
821.5	17.074
822.0	18.642
822.5	20.067
823.0	21.179
823.5	21.744
824.0	21.606
824.5	20.727
825.0	19.660
825.5	18.952
826.0	18.701
826.5	18.457
827.0	18.490
827.5	18.576
828.0	18.568
828.5	18.342
829.0	17.770
829.5	16.839
830.0	15.790
830.5	14.813
831.0	13.994
831.5	13.436
832.0	13.347
832.5	13.719
833.0	14.444
833.5	15.279
834.0	16.006
834.5	16.498
835.0	16.599
835.5	16.285
836.0	15.609
836.5	14.780
837.0	13.954
837.5	13.174
838.0	12.568
838.5	12.177
839.0	11.990
839.5	12.006
840.0	12.080
840.5	12.216
841.0	12.213
841.5	12.059
842.0	11.726
842.5	11.324
843.0	10.936
843.5	10.590
844.0	10.195
844.5	9.863
845.0	9.566
845.5	9.318
846.0	9.123
846.5	8.963
847.0	8.947
847.5	8.814
848.0	8.743
848.5	8.685
849.0	8.487
849.5	8.437
850.0	8.333


3.3
5/23/2024 2:56 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.10667	
//WLCalib: 261S 	-0.59000	
//WLCalib: 362S 	-0.96000	
//WLCalib: 484S 	-0.66000	
//WLCalib: 529S 	-0.11000	
//WLCalib: 823S 	-0.54000	
//QSpecEnd: 
190.0	-0.574
190.5	-0.546
191.0	-0.517
191.5	-0.488
192.0	-0.478
192.5	-0.376
193.0	-0.474
193.5	-0.546
194.0	-0.607
194.5	-0.641
195.0	-0.557
195.5	-0.630
196.0	-0.661
196.5	-0.659
197.0	-0.596
197.5	-0.542
198.0	-0.589
198.5	-0.548
199.0	-0.485
199.5	-0.397
200.0	-0.334
200.5	-0.369
201.0	-0.367
201.5	-0.360
202.0	-0.352
202.5	-0.356
203.0	-0.345
203.5	-0.331
204.0	-0.331
204.5	-0.329
205.0	-0.317
205.5	-0.307
206.0	-0.311
206.5	-0.305
207.0	-0.300
207.5	-0.374
208.0	-0.256
208.5	-0.163
209.0	-0.096
209.5	-0.144
210.0	-0.112
210.5	0.004
211.0	0.071
211.5	0.035
212.0	-0.052
212.5	-0.189
213.0	-0.056
213.5	0.019
214.0	0.211
214.5	0.262
215.0	0.493
215.5	0.795
216.0	0.934
216.5	0.964
217.0	0.977
217.5	1.040
218.0	1.513
218.5	1.878
219.0	2.450
219.5	2.856
220.0	3.553
220.5	4.135
221.0	4.446
221.5	4.781
222.0	5.042
222.5	5.260
223.0	5.503
223.5	5.706
224.0	5.967
224.5	6.450
225.0	6.997
225.5	7.701
226.0	8.499
226.5	9.595
227.0	10.855
227.5	12.130
228.0	13.325
228.5	14.266
229.0	14.955
229.5	15.409
230.0	15.477
230.5	15.354
231.0	14.950
231.5	14.637
232.0	14.392
232.5	14.192
233.0	14.048
233.5	14.023
234.0	14.172
234.5	14.418
235.0	14.668
235.5	14.858
236.0	15.026
236.5	15.191
237.0	15.349
237.5	15.471
238.0	15.621
238.5	15.836
239.0	16.161
239.5	16.610
240.0	17.258
240.5	18.075
241.0	19.012
241.5	19.915
242.0	20.634
242.5	21.089
243.0	21.240
243.5	21.027
244.0	20.566
244.5	20.134
245.0	19.974
245.5	20.154
246.0	20.601
246.5	21.170
247.0	21.726
247.5	22.128
248.0	22.188
248.5	21.809
249.0	21.040
249.5	20.116
250.0	19.289
250.5	18.664
251.0	18.254
251.5	18.028
252.0	17.905
252.5	17.842
253.0	17.690
253.5	17.366
254.0	16.893
254.5	16.415
255.0	16.057
255.5	15.907
256.0	15.965
256.5	16.138
257.0	16.452
257.5	16.978
258.0	17.738
258.5	18.719
259.0	19.790
259.5	20.758
260.0	21.449
260.5	21.771
261.0	21.658
261.5	21.108
262.0	20.287
262.5	19.367
263.0	18.545
263.5	17.870
264.0	17.343
264.5	16.930
265.0	16.701
265.5	16.627
266.0	16.699
266.5	16.835
267.0	16.976
267.5	17.034
268.0	16.967
268.5	16.838
269.0	16.423
269.5	16.136
270.0	16.131
270.5	16.281
271.0	16.470
271.5	16.719
272.0	16.953
272.5	17.104
273.0	17.109
273.5	16.920
274.0	16.473
274.5	16.250
275.0	16.186
275.5	16.120
276.0	16.131
276.5	16.260
277.0	16.399
277.5	16.508
278.0	16.570
278.5	16.581
279.0	16.633
279.5	16.753
280.0	16.991
280.5	17.353
281.0	17.888
281.5	18.468
282.0	18.917
282.5	19.221
283.0	19.433
283.5	19.538
284.0	19.594
284.5	19.660
285.0	19.851
285.5	20.165
286.0	20.543
286.5	20.787
287.0	20.822
287.5	20.713
288.0	20.500
288.5	20.238
289.0	20.182
289.5	20.127
290.0	20.252
290.5	20.454
291.0	20.610
291.5	20.612
292.0	20.477
292.5	20.299
293.0	20.168
293.5	20.162
294.0	20.325
294.5	20.373
295.0	20.565
295.5	20.819
296.0	21.091
296.5	21.329
297.0	21.491
297.5	21.590
298.0	21.602
298.5	21.478
299.0	21.201
299.5	20.804
300.0	20.407
300.5	20.139
301.0	20.008
301.5	19.962
302.0	19.917
302.5	19.857
303.0	19.794
303.5	19.723
304.0	19.633
304.5	19.554
305.0	19.522
305.5	19.553
306.0	19.580
306.5	19.604
307.0	19.666
307.5	19.842
308.0	20.087
308.5	20.263
309.0	20.468
309.5	20.710
310.0	20.960
310.5	21.208
311.0	21.377
311.5	21.493
312.0	21.540
312.5	21.534
313.0	21.447
313.5	21.367
314.0	21.398
314.5	21.451
315.0	21.490
315.5	21.530
316.0	21.502
316.5	21.373
317.0	21.114
317.5	20.856
318.0	20.702
318.5	20.790
319.0	20.814
319.5	20.758
320.0	20.673
320.5	20.545
321.0	20.377
321.5	20.187
322.0	20.037
322.5	20.155
323.0	20.344
323.5	20.644
324.0	20.796
324.5	20.902
325.0	20.989
325.5	20.998
326.0	20.938
326.5	20.783
327.0	20.599
327.5	20.490
328.0	20.268
328.5	20.060
329.0	19.837
329.5	19.712
330.0	19.505
330.5	19.355
331.0	19.279
331.5	19.257
332.0	19.299
332.5	19.411
333.0	19.554
333.5	19.696
334.0	19.817
334.5	19.923
335.0	19.831
335.5	19.745
336.0	19.664
336.5	19.611
337.0	19.607
337.5	19.642
338.0	19.697
338.5	19.758
339.0	19.783
339.5	19.784
340.0	19.788
340.5	19.870
341.0	19.803
341.5	19.760
342.0	19.767
342.5	19.844
343.0	19.988
343.5	20.197
344.0	20.442
344.5	20.720
345.0	21.044
345.5	21.367
346.0	21.435
346.5	21.483
347.0	21.453
347.5	21.375
348.0	21.289
348.5	21.244
349.0	21.262
349.5	21.328
350.0	21.511
350.5	21.547
351.0	21.617
351.5	21.681
352.0	21.770
352.5	21.890
353.0	22.068
353.5	22.295
354.0	22.580
354.5	22.890
355.0	23.257
355.5	23.298
356.0	23.501
356.5	23.748
357.0	24.156
357.5	24.339
358.0	24.481
358.5	24.341
359.0	24.221
359.5	24.158
360.0	24.367
360.5	24.416
361.0	24.562
361.5	24.942
362.0	25.014
362.5	24.958
363.0	24.725
363.5	24.214
364.0	23.858
364.5	23.733
365.0	23.699
365.5	23.480
366.0	23.250
366.5	23.190
367.0	22.884
367.5	22.856
368.0	22.736
368.5	22.691
369.0	22.713
369.5	22.886
370.0	22.869
370.5	22.830
371.0	22.805
371.5	22.822
372.0	22.834
372.5	22.847
373.0	22.860
373.5	22.819
374.0	22.792
374.5	22.916
375.0	22.742
375.5	22.662
376.0	22.566
376.5	22.609
377.0	22.751
377.5	22.911
378.0	23.360
378.5	23.382
379.0	23.247
379.5	23.099
380.0	22.550
380.5	22.244
381.0	21.884
381.5	21.817
382.0	22.105
382.5	22.473
383.0	22.903
383.5	22.922
384.0	22.859
384.5	22.975
385.0	22.685
385.5	22.908
386.0	22.808
386.5	22.702
387.0	22.708
387.5	22.704
388.0	22.591
388.5	22.561
389.0	22.336
389.5	22.362
390.0	22.181
390.5	22.377
391.0	22.263
391.5	22.138
392.0	22.029
392.5	22.203
393.0	22.242
393.5	22.268
394.0	22.173
394.5	22.196
395.0	21.927
395.5	21.977
396.0	22.016
396.5	22.082
397.0	22.253
397.5	22.524
398.0	22.570
398.5	22.434
399.0	22.188
399.5	21.810
400.0	21.452
400.5	21.318
401.0	21.011
401.5	21.099
402.0	21.433
402.5	21.943
403.0	22.273
403.5	22.415
404.0	22.471
404.5	22.404
405.0	22.448
405.5	22.111
406.0	21.702
406.5	21.422
407.0	21.299
407.5	21.490
408.0	21.610
408.5	21.692
409.0	21.594
409.5	21.796
410.0	22.000
410.5	22.040
411.0	21.896
411.5	21.720
412.0	21.613
412.5	21.619
413.0	21.623
413.5	21.569
414.0	21.602
414.5	21.899
415.0	21.972
415.5	21.969
416.0	21.843
416.5	21.704
417.0	21.497
417.5	21.258
418.0	21.171
418.5	21.192
419.0	21.316
419.5	21.419
420.0	21.474
420.5	21.401
421.0	21.352
421.5	21.236
422.0	21.305
422.5	21.153
423.0	21.138
423.5	21.164
424.0	21.037
424.5	21.023
425.0	21.015
425.5	20.913
426.0	20.981
426.5	21.054
427.0	21.153
427.5	21.067
428.0	21.108
428.5	21.192
429.0	21.047
429.5	21.039
430.0	20.962
430.5	20.907
431.0	21.024
431.5	21.024
432.0	21.074
432.5	21.004
433.0	21.241
433.5	21.309
434.0	21.215
434.5	21.074
435.0	20.893
435.5	20.770
436.0	20.658
436.5	20.543
437.0	20.491
437.5	20.558
438.0	20.754
438.5	20.802
439.0	20.802
439.5	20.795
440.0	20.818
440.5	20.884
441.0	20.729
441.5	20.640
442.0	20.547
442.5	20.536
443.0	20.530
443.5	20.476
444.0	20.301
444.5	20.232
445.0	20.271
445.5	20.277
446.0	20.225
446.5	20.280
447.0	20.288
447.5	20.317
448.0	20.368
448.5	20.283
449.0	20.215
449.5	20.233
450.0	20.251
450.5	20.249
451.0	20.289
451.5	20.390
452.0	20.323
452.5	20.263
453.0	20.145
453.5	19.989
454.0	19.938
454.5	19.954
455.0	19.868
455.5	19.822
456.0	19.820
456.5	19.857
457.0	19.844
457.5	19.876
458.0	19.914
458.5	19.944
459.0	20.050
459.5	20.167
460.0	20.092
460.5	20.034
461.0	19.892
461.5	19.813
462.0	19.673
462.5	19.723
463.0	19.759
463.5	19.815
464.0	19.815
464.5	19.859
465.0	19.900
465.5	19.912
466.0	19.823
466.5	19.711
467.0	19.572
467.5	19.522
468.0	19.502
468.5	19.590
469.0	19.625
469.5	19.717
470.0	19.825
470.5	19.799
471.0	19.750
471.5	19.645
472.0	19.517
472.5	19.432
473.0	19.405
473.5	19.495
474.0	19.539
474.5	19.584
475.0	19.712
475.5	19.749
476.0	19.787
476.5	19.795
477.0	19.779
477.5	19.778
478.0	19.671
478.5	19.682
479.0	19.575
479.5	19.542
480.0	19.563
480.5	19.503
481.0	19.453
481.5	19.421
482.0	19.457
482.5	19.500
483.0	19.525
483.5	19.652
484.0	19.643
484.5	19.667
485.0	19.663
485.5	19.601
486.0	19.564
486.5	19.515
487.0	19.503
487.5	19.469
488.0	19.470
488.5	19.458
489.0	19.512
489.5	19.574
490.0	19.630
490.5	19.610
491.0	19.578
491.5	19.532
492.0	19.497
492.5	19.475
493.0	19.506
493.5	19.506
494.0	19.571
494.5	19.625
495.0	19.575
495.5	19.509
496.0	19.461
496.5	19.446
497.0	19.483
497.5	19.581
498.0	19.658
498.5	19.734
499.0	19.709
499.5	19.660
500.0	19.579
500.5	19.463
501.0	19.490
501.5	19.447
502.0	19.493
502.5	19.591
503.0	19.571
503.5	19.673
504.0	19.643
504.5	19.763
505.0	19.832
505.5	19.890
506.0	20.009
506.5	19.933
507.0	19.880
507.5	19.805
508.0	19.738
508.5	19.571
509.0	19.391
509.5	19.385
510.0	19.402
510.5	19.481
511.0	19.505
511.5	19.487
512.0	19.635
512.5	19.613
513.0	19.679
513.5	19.523
514.0	19.425
514.5	19.255
515.0	19.227
515.5	19.144
516.0	19.116
516.5	19.146
517.0	19.265
517.5	19.377
518.0	19.482
518.5	19.560
519.0	19.577
519.5	19.457
520.0	19.396
520.5	19.243
521.0	19.168
521.5	19.184
522.0	19.173
522.5	19.274
523.0	19.386
523.5	19.547
524.0	19.646
524.5	19.668
525.0	19.766
525.5	19.799
526.0	19.781
526.5	19.736
527.0	19.598
527.5	19.523
528.0	19.486
528.5	19.413
529.0	19.390
529.5	19.425
530.0	19.494
530.5	19.550
531.0	19.563
531.5	19.543
532.0	19.622
532.5	19.619
533.0	19.627
533.5	19.682
534.0	19.821
534.5	19.897
535.0	19.862
535.5	19.792
536.0	19.712
536.5	19.638
537.0	19.585
537.5	19.544
538.0	19.634
538.5	19.705
539.0	19.748
539.5	19.695
540.0	19.661
540.5	19.613
541.0	19.594
541.5	19.606
542.0	19.649
542.5	19.710
543.0	19.791
543.5	19.825
544.0	19.801
544.5	19.689
545.0	19.608
545.5	19.509
546.0	19.422
546.5	19.382
547.0	19.300
547.5	19.293
548.0	19.379
548.5	19.476
549.0	19.468
549.5	19.580
550.0	19.625
550.5	19.679
551.0	19.753
551.5	19.820
552.0	19.817
552.5	19.927
553.0	19.993
553.5	19.873
554.0	19.647
554.5	19.542
555.0	19.224
555.5	19.167
556.0	19.118
556.5	19.121
557.0	19.234
557.5	19.421
558.0	19.687
558.5	19.855
559.0	19.943
559.5	19.917
560.0	19.841
560.5	19.906
561.0	19.855
561.5	19.688
562.0	19.585
562.5	19.598
563.0	19.591
563.5	19.570
564.0	19.617
564.5	19.722
565.0	19.730
565.5	19.852
566.0	19.843
566.5	19.743
567.0	19.591
567.5	19.622
568.0	19.499
568.5	19.320
569.0	19.455
569.5	19.555
570.0	19.606
570.5	19.676
571.0	19.759
571.5	19.615
572.0	19.600
572.5	19.655
573.0	19.598
573.5	19.520
574.0	19.507
574.5	19.460
575.0	19.545
575.5	19.464
576.0	19.459
576.5	19.483
577.0	19.670
577.5	19.809
578.0	19.725
578.5	19.652
579.0	19.434
579.5	19.200
580.0	19.117
580.5	19.070
581.0	19.091
581.5	19.298
582.0	19.483
582.5	19.470
583.0	19.382
583.5	19.378
584.0	19.354
584.5	19.357
585.0	19.404
585.5	19.509
586.0	19.470
586.5	19.424
587.0	19.245
587.5	19.134
588.0	18.969
588.5	18.891
589.0	19.047
589.5	19.158
590.0	19.216
590.5	19.283
591.0	19.283
591.5	19.138
592.0	18.939
592.5	18.839
593.0	18.735
593.5	18.704
594.0	18.775
594.5	18.783
595.0	18.886
595.5	18.992
596.0	19.096
596.5	19.137
597.0	18.982
597.5	18.870
598.0	18.974
598.5	19.002
599.0	19.052
599.5	19.063
600.0	19.118
600.5	19.066
601.0	19.080
601.5	19.082
602.0	19.046
602.5	18.962
603.0	18.947
603.5	18.911
604.0	18.924
604.5	18.909
605.0	18.802
605.5	18.735
606.0	18.739
606.5	18.634
607.0	18.709
607.5	18.777
608.0	18.772
608.5	18.779
609.0	18.819
609.5	18.854
610.0	18.739
610.5	18.647
611.0	18.465
611.5	18.275
612.0	18.242
612.5	18.193
613.0	18.243
613.5	18.350
614.0	18.433
614.5	18.601
615.0	18.595
615.5	18.606
616.0	18.578
616.5	18.637
617.0	18.650
617.5	18.654
618.0	18.673
618.5	18.704
619.0	18.697
619.5	18.797
620.0	18.749
620.5	18.693
621.0	18.629
621.5	18.703
622.0	18.643
622.5	18.583
623.0	18.450
623.5	18.250
624.0	18.307
624.5	18.347
625.0	18.429
625.5	18.346
626.0	18.344
626.5	18.467
627.0	18.509
627.5	18.516
628.0	18.516
628.5	18.362
629.0	18.341
629.5	18.245
630.0	18.285
630.5	18.132
631.0	18.096
631.5	18.214
632.0	18.199
632.5	18.232
633.0	18.235
633.5	18.198
634.0	18.130
634.5	18.110
635.0	18.216
635.5	18.290
636.0	18.457
636.5	18.625
637.0	18.573
637.5	18.587
638.0	18.462
638.5	18.307
639.0	18.297
639.5	18.129
640.0	18.040
640.5	17.962
641.0	17.884
641.5	17.845
642.0	17.796
642.5	17.955
643.0	17.979
643.5	18.030
644.0	18.289
644.5	18.530
645.0	18.585
645.5	18.494
646.0	18.429
646.5	18.375
647.0	18.292
647.5	18.310
648.0	18.135
648.5	18.119
649.0	18.158
649.5	18.160
650.0	18.133
650.5	17.922
651.0	17.828
651.5	17.784
652.0	17.710
652.5	17.764
653.0	17.862
653.5	18.070
654.0	18.029
654.5	17.962
655.0	17.939
655.5	17.903
656.0	17.792
656.5	17.708
657.0	17.705
657.5	17.706
658.0	17.804
658.5	17.895
659.0	17.841
659.5	17.875
660.0	17.865
660.5	17.809
661.0	17.642
661.5	17.526
662.0	17.469
662.5	17.445
663.0	17.630
663.5	17.664
664.0	17.729
664.5	17.864
665.0	17.876
665.5	17.915
666.0	17.931
666.5	17.896
667.0	17.892
667.5	17.881
668.0	18.097
668.5	17.878
669.0	17.814
669.5	17.760
670.0	17.718
670.5	17.729
671.0	17.723
671.5	17.795
672.0	17.738
672.5	17.657
673.0	17.681
673.5	17.390
674.0	17.201
674.5	17.016
675.0	16.922
675.5	16.844
676.0	16.970
676.5	17.130
677.0	17.259
677.5	17.542
678.0	17.643
678.5	17.582
679.0	17.412
679.5	17.305
680.0	17.143
680.5	17.012
681.0	16.959
681.5	16.822
682.0	16.836
682.5	16.980
683.0	16.910
683.5	16.989
684.0	16.997
684.5	17.046
685.0	17.106
685.5	17.074
686.0	16.886
686.5	16.879
687.0	16.907
687.5	16.799
688.0	16.684
688.5	16.865
689.0	16.873
689.5	16.961
690.0	16.951
690.5	16.820
691.0	16.720
691.5	16.796
692.0	16.686
692.5	16.347
693.0	16.290
693.5	16.295
694.0	16.269
694.5	16.259
695.0	16.298
695.5	16.212
696.0	16.264
696.5	16.248
697.0	16.324
697.5	16.324
698.0	16.391
698.5	16.459
699.0	16.402
699.5	16.371
700.0	16.348
700.5	16.292
701.0	16.370
701.5	16.393
702.0	16.534
702.5	16.575
703.0	16.591
703.5	16.627
704.0	16.487
704.5	16.424
705.0	16.395
705.5	16.468
706.0	16.432
706.5	16.379
707.0	16.310
707.5	16.264
708.0	16.105
708.5	16.021
709.0	15.993
709.5	16.004
710.0	16.062
710.5	16.023
711.0	15.945
711.5	15.910
712.0	15.720
712.5	15.625
713.0	15.604
713.5	15.718
714.0	15.799
714.5	15.786
715.0	15.828
715.5	15.816
716.0	15.699
716.5	15.569
717.0	15.399
717.5	15.428
