91
5/31/2024 6:11 PM
Wavelength (nm)	10mm Absorbance
695.5	1.050
696.0	1.049
696.5	1.051
697.0	1.051
697.5	1.055
698.0	1.066
698.5	1.075
699.0	1.071
699.5	1.061
700.0	1.046
700.5	1.033
701.0	1.028
701.5	1.014
702.0	1.007
702.5	1.007
703.0	1.012
703.5	1.016
704.0	1.017
704.5	1.030
705.0	1.036
705.5	1.039
706.0	1.036
706.5	1.029
707.0	1.028
707.5	1.015
708.0	0.996
708.5	0.970
709.0	0.958
709.5	0.949
710.0	0.940
710.5	0.944
711.0	0.946
711.5	0.949
712.0	0.962
712.5	0.971
713.0	0.969
713.5	0.964
714.0	0.968
714.5	0.968
715.0	0.972
715.5	0.982
716.0	0.979
716.5	0.972
717.0	0.975
717.5	0.974
718.0	0.972
718.5	0.975
719.0	0.979
719.5	0.982
720.0	0.989
720.5	0.999
721.0	0.999
721.5	0.998
722.0	1.000
722.5	0.994
723.0	0.991
723.5	0.988
724.0	0.975
724.5	0.971
725.0	0.979
725.5	0.977
726.0	0.967
726.5	0.961
727.0	0.948
727.5	0.934
728.0	0.916
728.5	0.909
729.0	0.903
729.5	0.904
730.0	0.915
730.5	0.911
731.0	0.906
731.5	0.909
732.0	0.902
732.5	0.898
733.0	0.884
733.5	0.887
734.0	0.884
734.5	0.882
735.0	0.883
735.5	0.892
736.0	0.902
736.5	0.912
737.0	0.925
737.5	0.937
738.0	0.932
738.5	0.933
739.0	0.933
739.5	0.926
740.0	0.921
740.5	0.915
741.0	0.905
741.5	0.894
742.0	0.892
742.5	0.889
743.0	0.875
743.5	0.868
744.0	0.872
744.5	0.876
745.0	0.883
745.5	0.881
746.0	0.884
746.5	0.891
747.0	0.889
747.5	0.889
748.0	0.878
748.5	0.872
749.0	0.871
749.5	0.872
750.0	0.866
750.5	0.860
751.0	0.861
751.5	0.867
752.0	0.873
752.5	0.887
753.0	0.890
753.5	0.899
754.0	0.894
754.5	0.890
755.0	0.880
755.5	0.874
756.0	0.874
756.5	0.867
757.0	0.866
757.5	0.871
758.0	0.873
758.5	0.877
759.0	0.868
759.5	0.867
760.0	0.849
760.5	0.827
761.0	0.820
761.5	0.806
762.0	0.796
762.5	0.793
763.0	0.787
763.5	0.786
764.0	0.785
764.5	0.789
765.0	0.784
765.5	0.785
766.0	0.799
766.5	0.809
767.0	0.820
767.5	0.820
768.0	0.812
768.5	0.809
769.0	0.803
769.5	0.805
770.0	0.807
770.5	0.817
771.0	0.820
771.5	0.822
772.0	0.836
772.5	0.849
773.0	0.859
773.5	0.865
774.0	0.872
774.5	0.874
775.0	0.873
775.5	0.860
776.0	0.834
776.5	0.811
777.0	0.801
777.5	0.800
778.0	0.805
778.5	0.808
779.0	0.827
779.5	0.837
780.0	0.848
780.5	0.843
781.0	0.843
781.5	0.841
782.0	0.834
782.5	0.828
783.0	0.822
783.5	0.813
784.0	0.810
784.5	0.795
785.0	0.787
785.5	0.776
786.0	0.762
786.5	0.756
787.0	0.752
787.5	0.765
788.0	0.777
788.5	0.787
789.0	0.802
789.5	0.809
790.0	0.815
790.5	0.812
791.0	0.793
791.5	0.791
792.0	0.794
792.5	0.807
793.0	0.810
793.5	0.807
794.0	0.815
794.5	0.828
795.0	0.825
795.5	0.827
796.0	0.815
796.5	0.817
797.0	0.810
797.5	0.805
798.0	0.790
798.5	0.774
799.0	0.767
799.5	0.764
800.0	0.756
800.5	0.755
801.0	0.747
801.5	0.743
802.0	0.724
802.5	0.715
803.0	0.705
803.5	0.700
804.0	0.707
804.5	0.721
805.0	0.743
805.5	0.762
806.0	0.774
806.5	0.785
807.0	0.792
807.5	0.815
808.0	0.821
808.5	0.808
809.0	0.799
809.5	0.787
810.0	0.776
810.5	0.764
811.0	0.747
811.5	0.742
812.0	0.742
812.5	0.754
813.0	0.755
813.5	0.752
814.0	0.754
814.5	0.759
815.0	0.757
815.5	0.754
816.0	0.749
816.5	0.745
817.0	0.721
817.5	0.714
818.0	0.708
818.5	0.706
819.0	0.699
819.5	0.696
820.0	0.693
820.5	0.691
821.0	0.692
821.5	0.688
822.0	0.671
822.5	0.671
823.0	0.668
823.5	0.662
824.0	0.660
824.5	0.667
825.0	0.673
825.5	0.674
826.0	0.671
826.5	0.677
827.0	0.674
827.5	0.675
828.0	0.683
828.5	0.684
829.0	0.686
829.5	0.694
830.0	0.694
830.5	0.694
831.0	0.703
831.5	0.715
832.0	0.716
832.5	0.714
833.0	0.704
833.5	0.680
834.0	0.653
834.5	0.630
835.0	0.618
835.5	0.624
836.0	0.638
836.5	0.658
837.0	0.681
837.5	0.694
838.0	0.697
838.5	0.685
839.0	0.672
839.5	0.658
840.0	0.653
840.5	0.643
841.0	0.647
841.5	0.656
842.0	0.672
842.5	0.696
843.0	0.704
843.5	0.702
844.0	0.707
844.5	0.715
845.0	0.704
845.5	0.689
846.0	0.687
846.5	0.681
847.0	0.689
847.5	0.694
848.0	0.675
848.5	0.663
849.0	0.661
849.5	0.674
850.0	0.696


112
5/31/2024 6:23 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.34667	
//WLCalib: 261S 	-0.23000	
//WLCalib: 362S 	-0.96000	
//WLCalib: 484S 	-0.30000	
//WLCalib: 529S 	-0.11000	
//WLCalib: 823S 	-0.54000	
//QSpecEnd: 
190.0	1.867
190.5	1.844
191.0	1.581
191.5	1.427
192.0	1.793
192.5	1.982
193.0	2.198
193.5	2.780
194.0	2.704
194.5	2.788
195.0	3.038
195.5	3.345
196.0	3.008
196.5	2.963
197.0	3.089
197.5	2.837
198.0	2.714
198.5	2.797
199.0	2.913
199.5	3.550
200.0	4.109
200.5	4.755
201.0	5.337
201.5	6.175
202.0	6.952
202.5	7.335
203.0	7.869
203.5	8.354
204.0	8.857
204.5	9.328
205.0	9.762
205.5	10.122
206.0	10.418
206.5	10.687
207.0	10.849
207.5	11.010
208.0	11.145
208.5	11.281
209.0	11.395
209.5	11.510
210.0	11.639
210.5	11.770
211.0	11.906
211.5	11.974
212.0	12.077
212.5	12.207
213.0	12.300
213.5	12.428
214.0	12.502
214.5	12.639
215.0	12.737
215.5	12.882
216.0	13.018
216.5	13.185
217.0	13.384
217.5	13.642
218.0	13.931
218.5	14.296
219.0	14.663
219.5	15.080
220.0	15.527
220.5	15.980
221.0	16.409
221.5	16.853
222.0	17.218
222.5	17.544
223.0	17.827
223.5	18.141
224.0	18.473
224.5	18.845
225.0	19.259
225.5	19.791
226.0	20.560
226.5	21.677
227.0	22.912
227.5	24.028
228.0	24.980
228.5	25.773
229.0	26.017
229.5	26.241
230.0	26.090
230.5	25.898
231.0	25.202
231.5	24.701
232.0	24.298
232.5	23.707
233.0	23.069
233.5	22.370
234.0	21.725
234.5	21.434
235.0	21.156
235.5	20.841
236.0	20.230
236.5	20.061
237.0	19.842
237.5	19.501
238.0	19.096
238.5	18.672
239.0	18.192
239.5	17.767
240.0	17.405
240.5	17.044
241.0	16.761
241.5	16.509
242.0	16.261
242.5	16.115
243.0	16.004
243.5	15.907
244.0	15.739
244.5	15.550
245.0	15.344
245.5	15.150
246.0	14.956
246.5	14.754
247.0	14.587
247.5	14.458
248.0	14.356
248.5	14.271
249.0	14.185
249.5	14.095
250.0	14.009
250.5	13.873
251.0	13.754
251.5	13.667
252.0	13.596
252.5	13.472
253.0	13.328
253.5	13.200
254.0	13.067
254.5	12.978
255.0	12.873
255.5	12.774
256.0	12.729
256.5	12.710
257.0	12.700
257.5	12.643
258.0	12.568
258.5	12.515
259.0	12.448
259.5	12.388
260.0	12.344
260.5	12.317
261.0	12.279
261.5	12.250
262.0	12.243
262.5	12.218
263.0	12.176
263.5	12.132
264.0	12.066
264.5	11.994
265.0	11.966
265.5	11.932
266.0	11.858
266.5	11.823
267.0	11.803
267.5	11.775
268.0	11.740
268.5	11.708
269.0	11.668
269.5	11.631
270.0	11.600
270.5	11.563
271.0	11.494
271.5	11.430
272.0	11.358
272.5	11.300
273.0	11.245
273.5	11.211
274.0	11.151
274.5	11.083
275.0	11.026
275.5	10.946
276.0	10.864
276.5	10.775
277.0	10.686
277.5	10.621
278.0	10.553
278.5	10.467
279.0	10.359
279.5	10.267
280.0	10.174
280.5	10.047
281.0	9.952
281.5	9.842
282.0	9.737
282.5	9.643
283.0	9.534
283.5	9.418
284.0	9.315
284.5	9.217
285.0	9.108
285.5	8.989
286.0	8.894
286.5	8.800
287.0	8.700
287.5	8.598
288.0	8.497
288.5	8.402
289.0	8.296
289.5	8.177
290.0	8.055
290.5	7.947
291.0	7.855
291.5	7.767
292.0	7.679
292.5	7.598
293.0	7.513
293.5	7.421
294.0	7.327
294.5	7.229
295.0	7.146
295.5	7.075
296.0	7.006
296.5	6.940
297.0	6.868
297.5	6.801
298.0	6.737
298.5	6.677
299.0	6.618
299.5	6.557
300.0	6.505
300.5	6.450
301.0	6.391
301.5	6.325
302.0	6.268
302.5	6.214
303.0	6.164
303.5	6.116
304.0	6.069
304.5	6.023
305.0	5.971
305.5	5.928
306.0	5.880
306.5	5.832
307.0	5.793
307.5	5.747
308.0	5.706
308.5	5.669
309.0	5.630
309.5	5.587
310.0	5.546
310.5	5.512
311.0	5.476
311.5	5.443
312.0	5.408
312.5	5.376
313.0	5.345
313.5	5.314
314.0	5.276
314.5	5.247
315.0	5.222
315.5	5.191
316.0	5.155
316.5	5.129
317.0	5.093
317.5	5.061
318.0	5.027
318.5	4.988
319.0	4.949
319.5	4.923
320.0	4.901
320.5	4.875
321.0	4.847
321.5	4.820
322.0	4.788
322.5	4.756
323.0	4.719
323.5	4.683
324.0	4.643
324.5	4.621
325.0	4.596
325.5	4.576
326.0	4.548
326.5	4.512
327.0	4.474
327.5	4.439
328.0	4.399
328.5	4.370
329.0	4.338
329.5	4.311
330.0	4.275
330.5	4.242
331.0	4.209
331.5	4.170
332.0	4.130
332.5	4.094
333.0	4.055
333.5	4.027
334.0	3.993
334.5	3.960
335.0	3.913
335.5	3.874
336.0	3.843
336.5	3.807
337.0	3.771
337.5	3.736
338.0	3.698
338.5	3.666
339.0	3.634
339.5	3.607
340.0	3.572
340.5	3.546
341.0	3.510
341.5	3.476
342.0	3.437
342.5	3.401
343.0	3.358
343.5	3.316
344.0	3.276
344.5	3.241
345.0	3.214
345.5	3.180
346.0	3.145
346.5	3.111
347.0	3.081
347.5	3.051
348.0	3.017
348.5	2.978
349.0	2.940
349.5	2.905
350.0	2.873
350.5	2.841
351.0	2.821
351.5	2.793
352.0	2.765
352.5	2.740
353.0	2.711
353.5	2.676
354.0	2.643
354.5	2.613
355.0	2.588
355.5	2.566
356.0	2.542
356.5	2.513
357.0	2.481
357.5	2.455
358.0	2.429
358.5	2.401
359.0	2.381
359.5	2.358
360.0	2.340
360.5	2.318
361.0	2.292
361.5	2.266
362.0	2.242
362.5	2.222
363.0	2.203
363.5	2.185
364.0	2.169
364.5	2.155
365.0	2.141
365.5	2.124
366.0	2.104
366.5	2.084
367.0	2.064
367.5	2.051
368.0	2.036
368.5	2.025
369.0	2.013
369.5	2.003
370.0	1.988
370.5	1.975
371.0	1.963
371.5	1.950
372.0	1.934
372.5	1.924
373.0	1.915
373.5	1.908
374.0	1.896
374.5	1.881
375.0	1.869
375.5	1.857
376.0	1.842
376.5	1.826
377.0	1.817
377.5	1.805
378.0	1.798
378.5	1.790
379.0	1.777
379.5	1.765
380.0	1.762
380.5	1.753
381.0	1.744
381.5	1.737
382.0	1.737
382.5	1.727
383.0	1.718
383.5	1.710
384.0	1.699
384.5	1.687
385.0	1.684
385.5	1.675
386.0	1.665
386.5	1.658
387.0	1.658
387.5	1.652
388.0	1.649
388.5	1.651
389.0	1.650
389.5	1.641
390.0	1.634
390.5	1.627
391.0	1.616
391.5	1.607
392.0	1.601
392.5	1.595
393.0	1.593
393.5	1.593
394.0	1.588
394.5	1.580
395.0	1.574
395.5	1.568
396.0	1.559
396.5	1.549
397.0	1.545
397.5	1.540
398.0	1.534
398.5	1.529
399.0	1.522
399.5	1.521
400.0	1.516
400.5	1.512
401.0	1.510
401.5	1.510
402.0	1.509
402.5	1.506
403.0	1.497
403.5	1.489
404.0	1.482
404.5	1.480
405.0	1.470
405.5	1.467
406.0	1.462
406.5	1.460
407.0	1.456
407.5	1.453
408.0	1.445
408.5	1.440
409.0	1.438
409.5	1.439
410.0	1.434
410.5	1.431
411.0	1.428
411.5	1.425
412.0	1.425
412.5	1.425
413.0	1.418
413.5	1.411
414.0	1.410
414.5	1.406
415.0	1.399
415.5	1.394
416.0	1.387
416.5	1.382
417.0	1.377
417.5	1.372
418.0	1.365
418.5	1.358
419.0	1.356
419.5	1.350
420.0	1.347
420.5	1.347
421.0	1.344
421.5	1.343
422.0	1.338
422.5	1.337
423.0	1.334
423.5	1.330
424.0	1.327
424.5	1.324
425.0	1.318
425.5	1.314
426.0	1.311
426.5	1.308
427.0	1.304
427.5	1.307
428.0	1.307
428.5	1.308
429.0	1.307
429.5	1.309
430.0	1.307
430.5	1.302
431.0	1.298
431.5	1.289
432.0	1.281
432.5	1.278
433.0	1.273
433.5	1.270
434.0	1.269
434.5	1.270
435.0	1.270
435.5	1.269
436.0	1.267
436.5	1.261
437.0	1.257
437.5	1.256
438.0	1.254
438.5	1.257
439.0	1.255
439.5	1.251
440.0	1.246
440.5	1.243
441.0	1.238
441.5	1.233
442.0	1.233
442.5	1.237
443.0	1.241
443.5	1.246
444.0	1.242
444.5	1.237
445.0	1.230
445.5	1.221
446.0	1.214
446.5	1.208
447.0	1.203
447.5	1.201
448.0	1.198
448.5	1.195
449.0	1.196
449.5	1.190
450.0	1.188
450.5	1.186
451.0	1.188
451.5	1.191
452.0	1.193
452.5	1.190
453.0	1.189
453.5	1.186
454.0	1.185
454.5	1.180
455.0	1.178
455.5	1.178
456.0	1.173
456.5	1.174
457.0	1.168
457.5	1.161
458.0	1.160
458.5	1.156
459.0	1.153
459.5	1.154
460.0	1.160
460.5	1.165
461.0	1.161
461.5	1.161
462.0	1.156
462.5	1.153
463.0	1.150
463.5	1.147
464.0	1.142
464.5	1.139
465.0	1.136
465.5	1.138
466.0	1.136
466.5	1.139
467.0	1.143
467.5	1.140
468.0	1.140
468.5	1.139
469.0	1.137
469.5	1.132
470.0	1.124
470.5	1.124
471.0	1.124
471.5	1.126
472.0	1.128
472.5	1.123
473.0	1.121
473.5	1.118
474.0	1.120
474.5	1.119
475.0	1.116
475.5	1.116
476.0	1.117
476.5	1.121
477.0	1.121
477.5	1.120
478.0	1.116
478.5	1.113
479.0	1.114
479.5	1.111
480.0	1.109
480.5	1.108
481.0	1.110
481.5	1.106
482.0	1.102
482.5	1.097
483.0	1.090
483.5	1.083
484.0	1.085
484.5	1.085
485.0	1.090
485.5	1.094
486.0	1.095
486.5	1.094
487.0	1.096
487.5	1.093
488.0	1.089
488.5	1.091
489.0	1.092
489.5	1.092
490.0	1.092
490.5	1.092
491.0	1.087
491.5	1.084
492.0	1.080
492.5	1.079
493.0	1.081
493.5	1.087
494.0	1.087
494.5	1.089
495.0	1.093
495.5	1.096
496.0	1.094
496.5	1.091
497.0	1.085
497.5	1.084
498.0	1.079
498.5	1.076
499.0	1.071
499.5	1.072
500.0	1.074
500.5	1.078
501.0	1.077
501.5	1.072
502.0	1.070
502.5	1.067
503.0	1.067
503.5	1.069
504.0	1.073
504.5	1.078
505.0	1.081
505.5	1.085
506.0	1.084
506.5	1.079
507.0	1.074
507.5	1.071
508.0	1.069
508.5	1.070
509.0	1.070
509.5	1.071
510.0	1.074
510.5	1.077
511.0	1.081
511.5	1.078
512.0	1.074
512.5	1.068
513.0	1.061
513.5	1.057
514.0	1.055
514.5	1.057
515.0	1.060
515.5	1.065
516.0	1.063
516.5	1.062
517.0	1.061
517.5	1.059
518.0	1.059
518.5	1.064
519.0	1.066
519.5	1.065
520.0	1.061
520.5	1.062
521.0	1.053
521.5	1.053
522.0	1.053
522.5	1.055
523.0	1.059
523.5	1.059
524.0	1.059
524.5	1.054
525.0	1.054
525.5	1.061
526.0	1.061
526.5	1.065
527.0	1.066
527.5	1.066
528.0	1.063
528.5	1.058
529.0	1.055
529.5	1.051
530.0	1.050
530.5	1.052
531.0	1.050
531.5	1.044
532.0	1.035
532.5	1.031
533.0	1.032
533.5	1.033
534.0	1.035
534.5	1.038
535.0	1.042
535.5	1.046
536.0	1.051
536.5	1.046
537.0	1.038
537.5	1.037
538.0	1.038
538.5	1.041
539.0	1.044
539.5	1.048
540.0	1.049
540.5	1.050
541.0	1.053
541.5	1.049
542.0	1.040
542.5	1.036
543.0	1.033
543.5	1.032
544.0	1.036
544.5	1.036
545.0	1.039
545.5	1.037
546.0	1.036
546.5	1.034
547.0	1.032
547.5	1.031
548.0	1.030
548.5	1.030
549.0	1.031
549.5	1.028
550.0	1.023
550.5	1.023
551.0	1.020
551.5	1.019
552.0	1.023
552.5	1.026
553.0	1.023
553.5	1.020
554.0	1.018
554.5	1.013
555.0	1.009
555.5	1.015
556.0	1.022
556.5	1.027
557.0	1.030
557.5	1.031
558.0	1.026
558.5	1.021
559.0	1.014
559.5	1.009
560.0	1.006
560.5	1.004
561.0	1.009
561.5	1.008
562.0	1.009
562.5	1.010
563.0	1.008
563.5	1.001
564.0	0.998
564.5	1.001
565.0	1.008
565.5	1.009
566.0	1.013
566.5	1.019
567.0	1.023
567.5	1.022
568.0	1.021
568.5	1.016
569.0	1.011
569.5	1.005
570.0	1.008
570.5	1.008
571.0	1.007
571.5	1.005
572.0	1.003
572.5	1.003
573.0	1.006
573.5	1.003
574.0	0.997
574.5	0.996
575.0	1.004
575.5	1.014
576.0	1.018
576.5	1.016
577.0	1.013
577.5	1.013
578.0	1.009
578.5	1.002
579.0	0.999
579.5	0.997
580.0	0.997
580.5	0.997
581.0	0.992
581.5	0.983
582.0	0.978
582.5	0.972
583.0	0.971
583.5	0.971
584.0	0.972
584.5	0.975
585.0	0.982
585.5	0.987
586.0	0.988
586.5	0.986
587.0	0.989
587.5	0.987
588.0	0.995
588.5	0.991
589.0	0.987
589.5	0.981
590.0	0.974
590.5	0.964
591.0	0.955
591.5	0.946
592.0	0.946
592.5	0.954
593.0	0.968
593.5	0.976
594.0	0.982
594.5	0.981
595.0	0.983
595.5	0.981
596.0	0.977
596.5	0.972
597.0	0.968
597.5	0.968
598.0	0.964
598.5	0.958
599.0	0.947
599.5	0.945
600.0	0.949
600.5	0.951
601.0	0.958
601.5	0.966
602.0	0.972
602.5	0.975
603.0	0.976
603.5	0.973
604.0	0.965
604.5	0.959
605.0	0.949
605.5	0.946
606.0	0.948
606.5	0.953
607.0	0.958
607.5	0.962
608.0	0.966
608.5	0.966
609.0	0.964
609.5	0.963
610.0	0.956
610.5	0.954
611.0	0.945
611.5	0.940
612.0	0.936
612.5	0.935
613.0	0.931
613.5	0.935
614.0	0.945
614.5	0.952
615.0	0.952
615.5	0.957
616.0	0.954
616.5	0.951
617.0	0.945
617.5	0.936
618.0	0.928
618.5	0.927
619.0	0.932
619.5	0.932
620.0	0.932
620.5	0.938
621.0	0.942
621.5	0.940
622.0	0.933
622.5	0.925
623.0	0.925
623.5	0.927
624.0	0.934
624.5	0.941
625.0	0.945
625.5	0.941
626.0	0.932
626.5	0.917
627.0	0.911
627.5	0.907
628.0	0.909
628.5	0.908
629.0	0.908
629.5	0.919
630.0	0.923
630.5	0.920
631.0	0.924
631.5	0.923
632.0	0.928
632.5	0.922
633.0	0.917
633.5	0.908
634.0	0.905
634.5	0.913
635.0	0.914
635.5	0.919
636.0	0.931
636.5	0.932
637.0	0.937
637.5	0.928
638.0	0.923
638.5	0.910
639.0	0.908
639.5	0.908
640.0	0.904
640.5	0.896
641.0	0.902
641.5	0.907
642.0	0.907
642.5	0.910
643.0	0.910
643.5	0.909
644.0	0.912
644.5	0.910
645.0	0.904
645.5	0.895
646.0	0.901
646.5	0.901
647.0	0.890
647.5	0.889
648.0	0.890
648.5	0.893
649.0	0.891
649.5	0.890
650.0	0.892
650.5	0.894
651.0	0.900
651.5	0.904
652.0	0.900
652.5	0.910
653.0	0.914
653.5	0.921
654.0	0.919
654.5	0.919
655.0	0.923
655.5	0.927
656.0	0.926
656.5	0.922
657.0	0.916
657.5	0.919
658.0	0.913
658.5	0.916
659.0	0.911
659.5	0.904
660.0	0.901
660.5	0.897
661.0	0.884
661.5	0.875
662.0	0.869
662.5	0.866
663.0	0.867
663.5	0.880
664.0	0.884
664.5	0.889
665.0	0.885
665.5	0.878
666.0	0.865
666.5	0.863
667.0	0.862
667.5	0.862
668.0	0.862
668.5	0.868
669.0	0.871
669.5	0.879
670.0	0.871
670.5	0.865
671.0	0.858
671.5	0.855
672.0	0.853
672.5	0.847
673.0	0.846
673.5	0.849
674.0	0.850
674.5	0.860
675.0	0.860
675.5	0.864
676.0	0.863
676.5	0.862
677.0	0.861
677.5	0.854
678.0	0.856
678.5	0.854
679.0	0.852
679.5	0.857
680.0	0.859
680.5	0.862
681.0	0.858
681.5	0.852
682.0	0.846
682.5	0.835
683.0	0.834
683.5	0.832
684.0	0.831
684.5	0.837
685.0	0.843
685.5	0.852
686.0	0.851
686.5	0.855
687.0	0.856
687.5	0.860
688.0	0.869
688.5	0.873
689.0	0.871
689.5	0.873
690.0	0.874
690.5	0.871
691.0	0.867
691.5	0.872
692.0	0.875
692.5	0.876
693.0	0.879
693.5	0.878
694.0	0.871
694.5	0.857
695.0	0.846
695.5	0.832
696.0	0.827
696.5	0.829
697.0	0.831
697.5	0.834
698.0	0.842
698.5	0.849
699.0	0.846
699.5	0.833
700.0	0.818
700.5	0.800
701.0	0.798
701.5	0.792
702.0	0.797
702.5	0.806
703.0	0.822
703.5	0.833
704.0	0.846
704.5	0.855
705.0	0.859
705.5	0.857
706.0	0.853
706.5	0.844
707.0	0.839
707.5	0.830
708.0	0.819
708.5	0.800
709.0	0.796
709.5	0.797
710.0	0.805
710.5	0.810
711.0	0.805
711.5	0.810
712.0	0.818
712.5	0.823
713.0	0.815
713.5	0.814
714.0	0.819
714.5	0.826
715.0	0.832
715.5	0.836
716.0	0.835
716.5	0.833
717.0	0.831
717.5	0.824
718.0	0.817
718.5	0.828
719.0	0.831
719.5	0.834
720.0	0.840
720.5	0.849
721.0	0.853
721.5	0.853
722.0	0.856
722.5	0.846
723.0	0.836
723.5	0.834
724.0	0.824
724.5	0.818
725.0	0.831
725.5	0.838
726.0	0.839
726.5	0.840
727.0	0.835
727.5	0.821
728.0	0.806
728.5	0.802
729.0	0.806
729.5	0.814
730.0	0.828
730.5	0.827
731.0	0.818
731.5	0.811
732.0	0.799
732.5	0.787
733.0	0.769
733.5	0.764
734.0	0.768
734.5	0.768
735.0	0.779
735.5	0.791
736.0	0.799
736.5	0.809
737.0	0.822
737.5	0.832
738.0	0.833
738.5	0.831
739.0	0.827
739.5	0.820
740.0	0.825
740.5	0.825
741.0	0.824
741.5	0.819
742.0	0.814
742.5	0.809
743.0	0.804
743.5	0.795
744.0	0.793
744.5	0.790
745.0	0.800
745.5	0.807
746.0	0.817
746.5	0.821
747.0	0.816
747.5	0.817
748.0	0.813
748.5	0.811
749.0	0.801
749.5	0.794
750.0	0.786
750.5	0.784
751.0	0.784
751.5	0.791
752.0	0.803
752.5	0.816
753.0	0.818
753.5	0.820
754.0	0.809
754.5	0.800
755.0	0.791
755.5	0.788
756.0	0.786
756.5	0.786
757.0	0.791
757.5	0.792
758.0	0.802
758.5	0.805
759.0	0.810
759.5	0.813
760.0	0.807
760.5	0.794
761.0	0.800
761.5	0.794
762.0	0.787
762.5	0.778
763.0	0.775
763.5	0.765
764.0	0.761
764.5	0.758
765.0	0.746
765.5	0.746
766.0	0.760
766.5	0.767
767.0	0.773
767.5	0.777
768.0	0.777
768.5	0.775
769.0	0.775
769.5	0.776
770.0	0.777
770.5	0.781
771.0	0.780
771.5	0.784
772.0	0.795
772.5	0.813
773.0	0.827
773.5	0.830
774.0	0.836
774.5	0.834
775.0	0.833
775.5	0.828
776.0	0.805
776.5	0.785
777.0	0.779
777.5	0.780
778.0	0.788
778.5	0.782
779.0	0.795
779.5	0.800
780.0	0.799
780.5	0.800
781.0	0.796
781.5	0.794
782.0	0.794
782.5	0.792
783.0	0.791
783.5	0.787
784.0	0.789
784.5	0.780
785.0	0.775
785.5	0.767
786.0	0.755
786.5	0.737
787.0	0.729
787.5	0.733
788.0	0.745
788.5	0.759
789.0	0.765
789.5	0.777
790.0	0.787
790.5	0.782
791.0	0.763
791.5	0.747
792.0	0.754
792.5	0.773
793.0	0.786
793.5	0.789
794.0	0.797
794.5	0.816
795.0	0.816
795.5	0.818
796.0	0.800
796.5	0.794
797.0	0.797
797.5	0.797
798.0	0.792
798.5	0.781
799.0	0.779
799.5	0.773
800.0	0.760
800.5	0.765
801.0	0.757
801.5	0.758
802.0	0.744
802.5	0.740
803.0	0.737
803.5	0.738
804.0	0.756
804.5	0.769
805.0	0.789
805.5	0.811
806.0	0.819
806.5	0.812
807.0	0.806
807.5	0.812
808.0	0.805
808.5	0.799
809.0	0.806
809.5	0.793
810.0	0.782
810.5	0.767
811.0	0.768
811.5	0.765
812.0	0.776
812.5	0.785
813.0	0.786
813.5	0.791
814.0	0.799
814.5	0.799
815.0	0.794
815.5	0.790
816.0	0.789
816.5	0.777
817.0	0.759
817.5	0.745
818.0	0.731
818.5	0.727
819.0	0.733
819.5	0.740
820.0	0.740
820.5	0.749
821.0	0.751
821.5	0.750
822.0	0.742
822.5	0.740
823.0	0.729
823.5	0.731
824.0	0.732
824.5	0.731
825.0	0.735
825.5	0.741
826.0	0.746
826.5	0.751
827.0	0.747
827.5	0.743
828.0	0.740
828.5	0.736
829.0	0.732
829.5	0.729
830.0	0.732
830.5	0.721
831.0	0.722
831.5	0.729
832.0	0.730
832.5	0.725
833.0	0.717
833.5	0.703
834.0	0.694
834.5	0.691
835.0	0.694
835.5	0.696
836.0	0.713
836.5	0.733
837.0	0.748
837.5	0.755
838.0	0.759
838.5	0.749
839.0	0.737
839.5	0.720
840.0	0.703
840.5	0.681
841.0	0.682
841.5	0.684
842.0	0.699
842.5	0.722
843.0	0.734
843.5	0.746
844.0	0.759
844.5	0.765
845.0	0.767
845.5	0.762
846.0	0.777
846.5	0.768
847.0	0.770
847.5	0.767
848.0	0.740
848.5	0.720
849.0	0.709
849.5	0.703
850.0	0.714


113
5/31/2024 6:24 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.34667	
//WLCalib: 261S 	-0.23000	
//WLCalib: 362S 	-0.96000	
//WLCalib: 484S 	-0.30000	
//WLCalib: 529S 	-0.11000	
//WLCalib: 823S 	-0.54000	
//QSpecEnd: 
190.0	-0.521
190.5	-0.512
191.0	-0.483
191.5	-0.475
192.0	-0.446
192.5	-0.440
193.0	-0.428
193.5	-0.403
194.0	-0.378
194.5	-0.399
195.0	-0.402
195.5	-0.401
196.0	-0.387
196.5	-0.373
197.0	-0.357
197.5	-0.358
198.0	-0.365
198.5	-0.352
199.0	-0.342
199.5	-0.347
200.0	-0.342
200.5	-0.335
201.0	-0.317
201.5	-0.300
202.0	-0.285
202.5	-0.284
203.0	-0.284
203.5	-0.269
204.0	-0.269
204.5	-0.285
205.0	-0.279
205.5	-0.285
206.0	-0.289
206.5	-0.291
207.0	-0.294
207.5	-0.290
208.0	-0.285
208.5	-0.273
209.0	-0.269
209.5	-0.272
210.0	-0.258
210.5	-0.265
211.0	-0.263
211.5	-0.263
212.0	-0.259
212.5	-0.264
213.0	-0.264
213.5	-0.258
214.0	-0.262
214.5	-0.259
215.0	-0.252
215.5	-0.246
216.0	-0.239
216.5	-0.238
217.0	-0.237
217.5	-0.240
218.0	-0.234
218.5	-0.233
219.0	-0.239
219.5	-0.233
220.0	-0.230
220.5	-0.230
221.0	-0.239
221.5	-0.241
222.0	-0.238
222.5	-0.235
