1
5/21/2024 5:40 PM
Wavelength (nm)	10mm Absorbance
583.0	0.324
583.5	0.322
584.0	0.311
584.5	0.304
585.0	0.295
585.5	0.287
586.0	0.284
586.5	0.290
587.0	0.292
587.5	0.298
588.0	0.297
588.5	0.293
589.0	0.287
589.5	0.285
590.0	0.286
590.5	0.289
591.0	0.294
591.5	0.302
592.0	0.305
592.5	0.307
593.0	0.303
593.5	0.295
594.0	0.292
594.5	0.288
595.0	0.289
595.5	0.281
596.0	0.274
596.5	0.270
597.0	0.269
597.5	0.273
598.0	0.274
598.5	0.276
599.0	0.281
599.5	0.275
600.0	0.265
600.5	0.252
601.0	0.246
601.5	0.243
602.0	0.245
602.5	0.253
603.0	0.263
603.5	0.275
604.0	0.286
604.5	0.294
605.0	0.289
605.5	0.284
606.0	0.277
606.5	0.264
607.0	0.247
607.5	0.240
608.0	0.240
608.5	0.246
609.0	0.255
609.5	0.266
610.0	0.270
610.5	0.267
611.0	0.260
611.5	0.251
612.0	0.242
612.5	0.238
613.0	0.233
613.5	0.239
614.0	0.240
614.5	0.246
615.0	0.246
615.5	0.243
616.0	0.235
616.5	0.230
617.0	0.230
617.5	0.232
618.0	0.236
618.5	0.245
619.0	0.253
619.5	0.263
620.0	0.267
620.5	0.266
621.0	0.262
621.5	0.262
622.0	0.263
622.5	0.261
623.0	0.255
623.5	0.247
624.0	0.245
624.5	0.236
625.0	0.228
625.5	0.226
626.0	0.231
626.5	0.240
627.0	0.242
627.5	0.243
628.0	0.242
628.5	0.234
629.0	0.223
629.5	0.219
630.0	0.217
630.5	0.218
631.0	0.223
631.5	0.229
632.0	0.233
632.5	0.237
633.0	0.241
633.5	0.237
634.0	0.232
634.5	0.235
635.0	0.231
635.5	0.227
636.0	0.223
636.5	0.231
637.0	0.230
637.5	0.229
638.0	0.227
638.5	0.220
639.0	0.216
639.5	0.209
640.0	0.201
640.5	0.196
641.0	0.194
641.5	0.197
642.0	0.202
642.5	0.211
643.0	0.216
643.5	0.210
644.0	0.210
644.5	0.205
645.0	0.195
645.5	0.189
646.0	0.187
646.5	0.182
647.0	0.184
647.5	0.196
648.0	0.198
648.5	0.196
649.0	0.198
649.5	0.199
650.0	0.197
650.5	0.197
651.0	0.194
651.5	0.186
652.0	0.183
652.5	0.190
653.0	0.185
653.5	0.181
654.0	0.183
654.5	0.184
655.0	0.182
655.5	0.178
656.0	0.174
656.5	0.169
657.0	0.172
657.5	0.178
658.0	0.174
658.5	0.170
659.0	0.173
659.5	0.179
660.0	0.182
660.5	0.182
661.0	0.186
661.5	0.189
662.0	0.190
662.5	0.189
663.0	0.185
663.5	0.174
664.0	0.169
664.5	0.169
665.0	0.158
665.5	0.152
666.0	0.152
666.5	0.151
667.0	0.151
667.5	0.158
668.0	0.163
668.5	0.170
669.0	0.184
669.5	0.186
670.0	0.173
670.5	0.166
671.0	0.151
671.5	0.136
672.0	0.128
672.5	0.117
673.0	0.104
673.5	0.112
674.0	0.129
674.5	0.143
675.0	0.158
675.5	0.174
676.0	0.178
676.5	0.177
677.0	0.176
677.5	0.160
678.0	0.150
678.5	0.152
679.0	0.150
679.5	0.160
680.0	0.171
680.5	0.171
681.0	0.155
681.5	0.139
682.0	0.133
682.5	0.122
683.0	0.124
683.5	0.127
684.0	0.123
684.5	0.134
685.0	0.134
685.5	0.127
686.0	0.121
686.5	0.120
687.0	0.127
687.5	0.124
688.0	0.130
688.5	0.138
689.0	0.142
689.5	0.152
690.0	0.154
690.5	0.157
691.0	0.166
691.5	0.165
692.0	0.157
692.5	0.140
693.0	0.128
693.5	0.116
694.0	0.105
694.5	0.102
695.0	0.109
695.5	0.122
696.0	0.132
696.5	0.140
697.0	0.136
697.5	0.132
698.0	0.126
698.5	0.113
699.0	0.102
699.5	0.099
700.0	0.092
700.5	0.086
701.0	0.085
701.5	0.086
702.0	0.087
702.5	0.085
703.0	0.086
703.5	0.089
704.0	0.100
704.5	0.114
705.0	0.114
705.5	0.122
706.0	0.124
706.5	0.126
707.0	0.123
707.5	0.114
708.0	0.107
708.5	0.101
709.0	0.107
709.5	0.112
710.0	0.113
710.5	0.120
711.0	0.109
711.5	0.115
712.0	0.113
712.5	0.114
713.0	0.110
713.5	0.106
714.0	0.102
714.5	0.100
715.0	0.096
715.5	0.089
716.0	0.091
716.5	0.106
717.0	0.115
717.5	0.127
718.0	0.138
718.5	0.142
719.0	0.136
719.5	0.132
720.0	0.119
720.5	0.116
721.0	0.121
721.5	0.126
722.0	0.131
722.5	0.130
723.0	0.123
723.5	0.109
724.0	0.099
724.5	0.090
725.0	0.089
725.5	0.092
726.0	0.088
726.5	0.094
727.0	0.103
727.5	0.098
728.0	0.098
728.5	0.089
729.0	0.094
729.5	0.097
730.0	0.098
730.5	0.089
731.0	0.081
731.5	0.084
732.0	0.083
732.5	0.083
733.0	0.085
733.5	0.082
734.0	0.084
734.5	0.084
735.0	0.079
735.5	0.077
736.0	0.077
736.5	0.076
737.0	0.066
737.5	0.063
738.0	0.055
738.5	0.058
739.0	0.064
739.5	0.064
740.0	0.065
740.5	0.064
741.0	0.061
741.5	0.062
742.0	0.064
742.5	0.068
743.0	0.072
743.5	0.083
744.0	0.092
744.5	0.093
745.0	0.090
745.5	0.088
746.0	0.082
746.5	0.087
747.0	0.092
747.5	0.088
748.0	0.084
748.5	0.079
749.0	0.085
749.5	0.092
750.0	0.092
750.5	0.096
751.0	0.093
751.5	0.094
752.0	0.090
752.5	0.085
753.0	0.077
753.5	0.067
754.0	0.077
754.5	0.091
755.0	0.098
755.5	0.098
756.0	0.102
756.5	0.111
757.0	0.111
757.5	0.110
758.0	0.109
758.5	0.105
759.0	0.105
759.5	0.104
760.0	0.094
760.5	0.081
761.0	0.073
761.5	0.069
762.0	0.066
762.5	0.068
763.0	0.080
763.5	0.087
764.0	0.093
764.5	0.102
765.0	0.116
765.5	0.124
766.0	0.118
766.5	0.114
767.0	0.107
767.5	0.091
768.0	0.080
768.5	0.063
769.0	0.053
769.5	0.049
770.0	0.049
770.5	0.054
771.0	0.062
771.5	0.071
772.0	0.063
772.5	0.055
773.0	0.042
773.5	0.021
774.0	0.006
774.5	0.002
775.0	0.009
775.5	0.032
776.0	0.054
776.5	0.070
777.0	0.079
777.5	0.089
778.0	0.080
778.5	0.063
779.0	0.056
779.5	0.064
780.0	0.075
780.5	0.077
781.0	0.073
781.5	0.061
782.0	0.059
782.5	0.057
783.0	0.049
783.5	0.052
784.0	0.071
784.5	0.108
785.0	0.135
785.5	0.144
786.0	0.137
786.5	0.116
787.0	0.096
787.5	0.073
788.0	0.060
788.5	0.048
789.0	0.038
789.5	0.052
790.0	0.057
790.5	0.064
791.0	0.070
791.5	0.070
792.0	0.066
792.5	0.078
793.0	0.094
793.5	0.087
794.0	0.090
794.5	0.092
795.0	0.084
795.5	0.080
796.0	0.076
796.5	0.059
797.0	0.037
797.5	0.030
798.0	0.018
798.5	0.014
799.0	0.024
799.5	0.018
800.0	0.016
800.5	0.016
801.0	0.034
801.5	0.039
802.0	0.039
802.5	0.046
803.0	0.050
803.5	0.070
804.0	0.079
804.5	0.083
805.0	0.092
805.5	0.104
806.0	0.121
806.5	0.116
807.0	0.105
807.5	0.093
808.0	0.078
808.5	0.067
809.0	0.035
809.5	0.018
810.0	0.016
810.5	0.021
811.0	0.032
811.5	0.037
812.0	0.040
812.5	0.052
813.0	0.047
813.5	0.035
814.0	0.022
814.5	0.019
815.0	0.023
815.5	0.024
816.0	0.028
816.5	0.030
817.0	0.036
817.5	0.041
818.0	0.036
818.5	0.034
819.0	0.046
819.5	0.042
820.0	0.045
820.5	0.046
821.0	0.052
821.5	0.066
822.0	0.082
822.5	0.095
823.0	0.116
823.5	0.121
824.0	0.118
824.5	0.098
825.0	0.078
825.5	0.062
826.0	0.043
826.5	0.026
827.0	0.018
827.5	0.029
828.0	0.041
828.5	0.047
829.0	0.055
829.5	0.069
830.0	0.077
830.5	0.077
831.0	0.063
831.5	0.062
832.0	0.062
832.5	0.066
833.0	0.063
833.5	0.054
834.0	0.051
834.5	0.049
835.0	0.044
835.5	0.036
836.0	0.019
836.5	0.034
837.0	0.039
837.5	0.046
838.0	0.052
838.5	0.043
839.0	0.038
839.5	0.039
840.0	0.038
840.5	0.048
841.0	0.053
841.5	0.073
842.0	0.078
842.5	0.070
843.0	0.069
843.5	0.062
844.0	0.058
844.5	0.062
845.0	0.057
845.5	0.064
846.0	0.061
846.5	0.046
847.0	0.028
847.5	0.002
848.0	0.016
848.5	0.023
849.0	0.040
849.5	0.056
850.0	0.070


4
5/21/2024 5:43 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.10667	
//WLCalib: 261S 	-0.59000	
//WLCalib: 362S 	-0.96000	
//WLCalib: 484S 	-0.30000	
//WLCalib: 529S 	-0.11000	
//WLCalib: 823S 	-0.54000	
//QSpecEnd: 
190.0	1.885
190.5	1.827
191.0	1.695
191.5	1.849
192.0	1.956
192.5	2.130
193.0	2.081
193.5	2.205
194.0	2.044
194.5	2.161
195.0	2.458
195.5	2.382
196.0	2.236
196.5	2.230
197.0	2.267
197.5	2.106
198.0	2.157
198.5	2.291
199.0	2.266
199.5	2.543
200.0	2.913
200.5	3.173
201.0	3.765
201.5	4.627
202.0	5.508
202.5	6.371
203.0	7.309
203.5	7.983
204.0	8.636
204.5	9.375
205.0	9.902
205.5	10.314
206.0	10.725
206.5	11.096
207.0	11.345
207.5	11.568
208.0	11.720
208.5	11.897
209.0	12.093
209.5	12.270
210.0	12.497
210.5	12.679
211.0	12.922
211.5	13.126
212.0	13.265
212.5	13.365
213.0	13.459
213.5	13.497
214.0	13.516
214.5	13.531
215.0	13.593
215.5	13.666
216.0	13.774
216.5	13.930
217.0	14.127
217.5	14.408
218.0	14.708
218.5	15.026
219.0	15.377
219.5	15.778
220.0	16.189
220.5	16.557
221.0	16.937
221.5	17.323
222.0	17.636
222.5	17.896
223.0	18.136
223.5	18.403
224.0	18.682
224.5	19.019
225.0	19.397
225.5	19.910
226.0	20.715
226.5	21.703
227.0	22.901
227.5	24.114
228.0	25.081
228.5	25.922
229.0	26.440
229.5	26.610
230.0	26.477
230.5	26.185
231.0	25.829
231.5	25.320
232.0	25.168
232.5	24.617
233.0	24.058
233.5	23.869
234.0	23.603
234.5	23.189
235.0	22.889
235.5	22.548
236.0	22.167
236.5	21.746
237.0	21.272
237.5	20.579
238.0	19.944
238.5	19.428
239.0	18.751
239.5	17.969
240.0	17.460
240.5	16.850
241.0	16.371
241.5	15.921
242.0	15.434
242.5	15.124
243.0	14.850
243.5	14.582
244.0	14.278
244.5	13.972
245.0	13.614
245.5	13.232
246.0	12.903
246.5	12.601
247.0	12.358
247.5	12.208
248.0	12.108
248.5	12.047
249.0	11.943
249.5	11.834
250.0	11.733
250.5	11.631
251.0	11.542
251.5	11.466
252.0	11.390
252.5	11.328
253.0	11.317
253.5	11.275
254.0	11.252
254.5	11.220
255.0	11.186
255.5	11.174
256.0	11.194
256.5	11.233
257.0	11.275
257.5	11.331
258.0	11.397
258.5	11.455
259.0	11.524
259.5	11.542
260.0	11.576
260.5	11.595
261.0	11.634
261.5	11.666
262.0	11.722
262.5	11.776
263.0	11.813
263.5	11.873
264.0	11.910
264.5	11.945
265.0	11.989
265.5	12.025
266.0	12.094
266.5	12.153
267.0	12.243
267.5	12.289
268.0	12.322
268.5	12.373
269.0	12.430
269.5	12.480
270.0	12.523
270.5	12.569
271.0	12.604
271.5	12.620
272.0	12.600
272.5	12.575
273.0	12.552
273.5	12.511
274.0	12.494
274.5	12.474
275.0	12.450
275.5	12.428
276.0	12.427
276.5	12.416
277.0	12.415
277.5	12.406
278.0	12.346
278.5	12.280
279.0	12.224
279.5	12.154
280.0	12.034
280.5	11.922
281.0	11.821
281.5	11.711
282.0	11.592
282.5	11.447
283.0	11.329
283.5	11.218
284.0	11.097
284.5	10.996
285.0	10.888
285.5	10.803
286.0	10.716
286.5	10.618
287.0	10.514
287.5	10.417
288.0	10.306
288.5	10.199
289.0	10.080
289.5	9.979
290.0	9.888
290.5	9.787
291.0	9.695
291.5	9.593
292.0	9.512
292.5	9.431
293.0	9.344
293.5	9.261
294.0	9.179
294.5	9.103
295.0	9.035
295.5	8.963
296.0	8.900
296.5	8.844
297.0	8.789
297.5	8.730
298.0	8.656
298.5	8.582
299.0	8.520
299.5	8.462
300.0	8.415
300.5	8.368
301.0	8.322
301.5	8.280
302.0	8.229
302.5	8.180
303.0	8.129
303.5	8.084
304.0	8.039
304.5	7.999
305.0	7.961
305.5	7.916
306.0	7.861
306.5	7.796
307.0	7.751
307.5	7.701
308.0	7.666
308.5	7.633
309.0	7.596
309.5	7.574
310.0	7.553
310.5	7.527
311.0	7.492
311.5	7.451
312.0	7.429
312.5	7.390
313.0	7.360
313.5	7.326
314.0	7.292
314.5	7.256
315.0	7.222
315.5	7.194
316.0	7.158
316.5	7.127
317.0	7.096
317.5	7.062
318.0	7.029
318.5	6.998
319.0	6.964
319.5	6.927
320.0	6.895
320.5	6.872
321.0	6.843
321.5	6.822
322.0	6.790
322.5	6.756
323.0	6.722
323.5	6.678
324.0	6.629
324.5	6.584
325.0	6.536
325.5	6.499
326.0	6.466
326.5	6.436
327.0	6.407
327.5	6.376
328.0	6.341
328.5	6.282
329.0	6.231
329.5	6.184
330.0	6.129
330.5	6.076
331.0	6.022
331.5	5.967
332.0	5.918
332.5	5.858
333.0	5.798
333.5	5.735
334.0	5.676
334.5	5.617
335.0	5.564
335.5	5.506
336.0	5.436
336.5	5.366
337.0	5.295
337.5	5.218
338.0	5.149
338.5	5.079
339.0	5.007
339.5	4.942
340.0	4.879
340.5	4.802
341.0	4.721
341.5	4.648
342.0	4.573
342.5	4.489
343.0	4.422
343.5	4.348
344.0	4.275
344.5	4.201
345.0	4.126
345.5	4.047
346.0	3.972
346.5	3.901
347.0	3.829
347.5	3.758
348.0	3.693
348.5	3.615
349.0	3.542
349.5	3.471
350.0	3.402
350.5	3.335
351.0	3.267
351.5	3.197
352.0	3.132
352.5	3.063
353.0	2.991
353.5	2.919
354.0	2.853
354.5	2.785
355.0	2.728
355.5	2.672
356.0	2.613
356.5	2.555
357.0	2.496
357.5	2.443
358.0	2.387
358.5	2.338
359.0	2.286
359.5	2.230
360.0	2.185
360.5	2.133
361.0	2.087
361.5	2.042
362.0	2.000
362.5	1.965
363.0	1.928
363.5	1.899
364.0	1.857
364.5	1.817
365.0	1.777
365.5	1.736
366.0	1.703
366.5	1.673
367.0	1.640
367.5	1.612
368.0	1.583
368.5	1.554
369.0	1.522
369.5	1.491
370.0	1.458
370.5	1.431
371.0	1.411
371.5	1.385
372.0	1.365
372.5	1.345
373.0	1.322
373.5	1.300
374.0	1.281
374.5	1.264
375.0	1.243
375.5	1.228
376.0	1.211
376.5	1.197
377.0	1.191
377.5	1.179
378.0	1.166
378.5	1.149
379.0	1.135
379.5	1.123
380.0	1.108
380.5	1.098
381.0	1.084
381.5	1.071
382.0	1.058
382.5	1.047
383.0	1.039
383.5	1.029
384.0	1.018
384.5	1.009
385.0	0.998
385.5	0.987
386.0	0.977
386.5	0.960
387.0	0.953
387.5	0.943
388.0	0.938
388.5	0.931
389.0	0.923
389.5	0.919
390.0	0.911
390.5	0.904
391.0	0.901
391.5	0.898
392.0	0.900
392.5	0.895
393.0	0.886
393.5	0.875
394.0	0.866
394.5	0.858
395.0	0.849
395.5	0.844
396.0	0.836
396.5	0.833
397.0	0.829
397.5	0.826
398.0	0.817
398.5	0.808
399.0	0.804
399.5	0.799
400.0	0.796
400.5	0.793
401.0	0.789
401.5	0.783
402.0	0.777
402.5	0.776
403.0	0.767
403.5	0.756
404.0	0.750
404.5	0.744
405.0	0.738
405.5	0.734
406.0	0.729
406.5	0.723
407.0	0.720
407.5	0.716
408.0	0.709
408.5	0.697
409.0	0.692
409.5	0.687
410.0	0.684
410.5	0.681
411.0	0.674
411.5	0.673
412.0	0.672
412.5	0.670
413.0	0.669
413.5	0.665
414.0	0.662
414.5	0.663
415.0	0.659
415.5	0.653
416.0	0.647
416.5	0.642
417.0	0.636
417.5	0.631
418.0	0.627
418.5	0.624
419.0	0.621
419.5	0.619
420.0	0.613
420.5	0.607
421.0	0.603
421.5	0.600
422.0	0.598
422.5	0.593
423.0	0.593
423.5	0.594
424.0	0.592
424.5	0.590
425.0	0.584
425.5	0.577
426.0	0.572
426.5	0.569
427.0	0.571
427.5	0.566
428.0	0.563
428.5	0.561
429.0	0.559
429.5	0.551
430.0	0.545
430.5	0.538
431.0	0.535
431.5	0.531
432.0	0.533
432.5	0.528
433.0	0.528
433.5	0.524
434.0	0.516
434.5	0.509
435.0	0.507
435.5	0.503
436.0	0.501
436.5	0.496
437.0	0.496
437.5	0.494
438.0	0.496
438.5	0.490
439.0	0.487
439.5	0.484
440.0	0.484
440.5	0.484
441.0	0.484
441.5	0.481
442.0	0.480
442.5	0.477
443.0	0.471
443.5	0.467
444.0	0.466
444.5	0.461
445.0	0.459
445.5	0.459
446.0	0.461
446.5	0.460
447.0	0.458
447.5	0.453
448.0	0.448
448.5	0.447
449.0	0.443
449.5	0.437
450.0	0.436
450.5	0.438
451.0	0.440
451.5	0.438
452.0	0.439
452.5	0.435
453.0	0.435
453.5	0.433
454.0	0.430
454.5	0.425
455.0	0.428
455.5	0.431
456.0	0.434
456.5	0.431
457.0	0.430
457.5	0.423
458.0	0.419
458.5	0.410
459.0	0.404
459.5	0.399
460.0	0.400
460.5	0.399
461.0	0.404
461.5	0.404
462.0	0.407
462.5	0.408
463.0	0.407
463.5	0.406
464.0	0.407
464.5	0.406
465.0	0.403
465.5	0.400
466.0	0.403
466.5	0.405
467.0	0.406
467.5	0.403
468.0	0.397
468.5	0.394
469.0	0.394
469.5	0.390
470.0	0.387
470.5	0.385
471.0	0.387
471.5	0.388
472.0	0.383
472.5	0.376
473.0	0.369
473.5	0.370
474.0	0.374
474.5	0.380
475.0	0.385
475.5	0.387
476.0	0.392
476.5	0.389
477.0	0.381
477.5	0.375
478.0	0.370
478.5	0.370
479.0	0.369
479.5	0.368
480.0	0.364
480.5	0.361
481.0	0.362
481.5	0.360
482.0	0.360
482.5	0.362
483.0	0.365
483.5	0.368
484.0	0.369
484.5	0.368
485.0	0.363
485.5	0.363
486.0	0.363
486.5	0.363
487.0	0.365
487.5	0.366
488.0	0.363
488.5	0.361
489.0	0.361
489.5	0.364
490.0	0.365
490.5	0.367
491.0	0.366
491.5	0.366
492.0	0.363
492.5	0.358
493.0	0.353
493.5	0.350
494.0	0.351
494.5	0.359
495.0	0.362
495.5	0.364
496.0	0.363
496.5	0.356
497.0	0.350
497.5	0.347
498.0	0.347
498.5	0.347
499.0	0.348
499.5	0.352
500.0	0.349
500.5	0.351
501.0	0.347
501.5	0.343
502.0	0.340
502.5	0.342
503.0	0.345
503.5	0.352
504.0	0.352
504.5	0.355
505.0	0.353
505.5	0.355
506.0	0.352
506.5	0.351
507.0	0.345
507.5	0.341
508.0	0.341
508.5	0.344
509.0	0.345
509.5	0.347
510.0	0.347
510.5	0.342
511.0	0.339
511.5	0.337
512.0	0.337
512.5	0.339
513.0	0.343
513.5	0.347
514.0	0.352
514.5	0.354
515.0	0.351
515.5	0.343
516.0	0.338
516.5	0.337
517.0	0.340
517.5	0.343
518.0	0.344
518.5	0.343
519.0	0.349
519.5	0.350
520.0	0.346
520.5	0.341
521.0	0.339
521.5	0.338
522.0	0.337
522.5	0.332
523.0	0.327
523.5	0.328
524.0	0.332
524.5	0.330
525.0	0.330
525.5	0.330
526.0	0.330
526.5	0.335
527.0	0.336
527.5	0.335
528.0	0.332
528.5	0.333
529.0	0.329
529.5	0.323
530.0	0.322
530.5	0.323
531.0	0.325
531.5	0.337
532.0	0.342
532.5	0.344
533.0	0.340
533.5	0.340
534.0	0.336
534.5	0.332
535.0	0.332
535.5	0.336
536.0	0.337
536.5	0.338
537.0	0.338
537.5	0.334
538.0	0.330
538.5	0.330
539.0	0.328
539.5	0.326
540.0	0.322
540.5	0.326
541.0	0.324
541.5	0.320
542.0	0.319
542.5	0.315
543.0	0.315
543.5	0.318
544.0	0.316
544.5	0.316
545.0	0.318
545.5	0.319
546.0	0.318
546.5	0.316
547.0	0.314
547.5	0.309
548.0	0.310
548.5	0.310
549.0	0.307
549.5	0.308
550.0	0.311
550.5	0.309
551.0	0.312
551.5	0.317
552.0	0.319
552.5	0.313
553.0	0.308
553.5	0.302
554.0	0.297
554.5	0.297
555.0	0.291
555.5	0.292
556.0	0.301
556.5	0.310
557.0	0.314
557.5	0.317
558.0	0.314
558.5	0.310
559.0	0.311
559.5	0.311
560.0	0.302
560.5	0.296
561.0	0.300
561.5	0.300
562.0	0.295
562.5	0.295
563.0	0.292
563.5	0.290
564.0	0.296
564.5	0.298
565.0	0.299
565.5	0.299
566.0	0.307
566.5	0.310
567.0	0.308
567.5	0.313
568.0	0.314
568.5	0.310
569.0	0.308
569.5	0.304
570.0	0.306
570.5	0.308
571.0	0.314
571.5	0.316
572.0	0.319
572.5	0.319
573.0	0.311
573.5	0.303
574.0	0.293
574.5	0.290
575.0	0.285
575.5	0.285
576.0	0.280
576.5	0.279
577.0	0.280
577.5	0.278
578.0	0.275
578.5	0.273
579.0	0.270
579.5	0.272
580.0	0.274
580.5	0.278
581.0	0.282
581.5	0.289
582.0	0.297
582.5	0.299
583.0	0.298
583.5	0.297
584.0	0.286
584.5	0.284
585.0	0.283
585.5	0.282
586.0	0.284
586.5	0.288
587.0	0.292
587.5	0.293
588.0	0.291
588.5	0.284
589.0	0.272
589.5	0.266
590.0	0.264
590.5	0.269
591.0	0.272
591.5	0.278
592.0	0.285
592.5	0.287
593.0	0.287
593.5	0.282
594.0	0.281
594.5	0.280
595.0	0.279
595.5	0.280
596.0	0.278
596.5	0.277
597.0	0.276
597.5	0.276
598.0	0.275
598.5	0.269
599.0	0.265
599.5	0.261
600.0	0.254
600.5	0.245
601.0	0.243
601.5	0.238
602.0	0.237
602.5	0.241
603.0	0.245
603.5	0.250
604.0	0.259
604.5	0.267
605.0	0.270
605.5	0.268
606.0	0.263
606.5	0.260
607.0	0.251
607.5	0.245
608.0	0.243
608.5	0.246
609.0	0.251
609.5	0.256
610.0	0.261
610.5	0.255
611.0	0.249
611.5	0.249
612.0	0.242
612.5	0.238
613.0	0.231
613.5	0.232
614.0	0.233
614.5	0.238
615.0	0.239
615.5	0.234
616.0	0.228
616.5	0.227
617.0	0.229
617.5	0.232
618.0	0.233
618.5	0.238
619.0	0.244
619.5	0.245
620.0	0.245
620.5	0.247
621.0	0.245
621.5	0.251
622.0	0.256
622.5	0.260
623.0	0.256
623.5	0.254
624.0	0.244
624.5	0.231
625.0	0.225
625.5	0.226
626.0	0.237
626.5	0.245
627.0	0.256
627.5	0.265
628.0	0.266
628.5	0.266
629.0	0.254
629.5	0.249
630.0	0.240
630.5	0.235
631.0	0.240
631.5	0.239
632.0	0.248
632.5	0.252
633.0	0.252
633.5	0.255
634.0	0.255
634.5	0.259
635.0	0.250
635.5	0.236
636.0	0.232
636.5	0.226
637.0	0.227
637.5	0.229
638.0	0.225
638.5	0.223
639.0	0.225
639.5	0.227
640.0	0.221
640.5	0.219
641.0	0.216
641.5	0.213
642.0	0.216
642.5	0.224
643.0	0.225
643.5	0.220
644.0	0.217
644.5	0.222
645.0	0.216
645.5	0.219
646.0	0.214
646.5	0.207
647.0	0.202
647.5	0.201
648.0	0.202
648.5	0.202
649.0	0.202
649.5	0.209
650.0	0.203
650.5	0.210
651.0	0.213
651.5	0.212
652.0	0.206
652.5	0.205
653.0	0.203
653.5	0.200
654.0	0.200
654.5	0.195
655.0	0.190
655.5	0.192
656.0	0.200
656.5	0.203
657.0	0.208
657.5	0.217
658.0	0.216
658.5	0.214
659.0	0.215
659.5	0.215
660.0	0.216
660.5	0.215
661.0	0.217
661.5	0.215
662.0	0.210
662.5	0.209
663.0	0.206
663.5	0.195
664.0	0.185
664.5	0.183
665.0	0.175
665.5	0.170
666.0	0.175
666.5	0.179
667.0	0.181
667.5	0.196
668.0	0.207
668.5	0.213
669.0	0.216
669.5	0.215
670.0	0.207
670.5	0.201
671.0	0.193
671.5	0.183
672.0	0.178
672.5	0.169
673.0	0.160
673.5	0.160
674.0	0.162
674.5	0.169
675.0	0.170
675.5	0.173
676.0	0.178
676.5	0.186
677.0	0.197
677.5	0.194
678.0	0.194
678.5	0.197
679.0	0.199
679.5	0.203
680.0	0.201
680.5	0.197
681.0	0.190
681.5	0.182
682.0	0.181
682.5	0.172
683.0	0.170
683.5	0.173
684.0	0.170
684.5	0.175
685.0	0.175
685.5	0.173
686.0	0.168
686.5	0.175
687.0	0.185
687.5	0.182
688.0	0.188
688.5	0.194
689.0	0.191
689.5	0.191
690.0	0.190
690.5	0.192
691.0	0.197
691.5	0.201
692.0	0.203
692.5	0.199
693.0	0.202
693.5	0.198
694.0	0.187
694.5	0.179
695.0	0.181
695.5	0.183
696.0	0.180
696.5	0.170
697.0	0.166
697.5	0.166
698.0	0.178
698.5	0.175
699.0	0.178
699.5	0.180
700.0	0.180
700.5	0.177
701.0	0.164
701.5	0.152
702.0	0.142
702.5	0.134
703.0	0.133
703.5	0.134
704.0	0.140
704.5	0.145
705.0	0.147
705.5	0.159
706.0	0.161
706.5	0.171
707.0	0.176
707.5	0.173
708.0	0.165
708.5	0.158
709.0	0.153
709.5	0.156
710.0	0.163
710.5	0.170
711.0	0.167
711.5	0.177
712.0	0.182
712.5	0.183
713.0	0.178
713.5	0.172
714.0	0.167
714.5	0.168
715.0	0.170
715.5	0.163
716.0	0.159
716.5	0.164
717.0	0.169
717.5	0.183
718.0	0.193
718.5	0.193
719.0	0.189
719.5	0.188
720.0	0.180
720.5	0.173
721.0	0.167
721.5	0.162
722.0	0.167
722.5	0.182
723.0	0.190
723.5	0.184
724.0	0.184
724.5	0.181
725.0	0.177
725.5	0.174
726.0	0.160
726.5	0.155
727.0	0.162
727.5	0.162
728.0	0.162
728.5	0.151
729.0	0.153
729.5	0.152
730.0	0.159
730.5	0.156
731.0	0.148
731.5	0.154
732.0	0.159
732.5	0.158
733.0	0.161
733.5	0.160
734.0	0.160
734.5	0.165
735.0	0.166
735.5	0.161
736.0	0.155
736.5	0.149
737.0	0.146
737.5	0.148
738.0	0.151
738.5	0.153
739.0	0.158
739.5	0.159
740.0	0.150
740.5	0.142
741.0	0.132
741.5	0.126
742.0	0.126
742.5	0.127
743.0	0.128
743.5	0.136
744.0	0.141
744.5	0.138
745.0	0.138
745.5	0.149
746.0	0.153
746.5	0.167
747.0	0.173
747.5	0.167
748.0	0.159
748.5	0.162
749.0	0.164
749.5	0.168
750.0	0.173
750.5	0.182
751.0	0.178
751.5	0.176
752.0	0.167
752.5	0.150
753.0	0.147
753.5	0.146
754.0	0.148
754.5	0.158
755.0	0.163
755.5	0.157
756.0	0.154
756.5	0.160
757.0	0.159
757.5	0.160
758.0	0.166
758.5	0.164
759.0	0.161
759.5	0.164
760.0	0.156
760.5	0.142
761.0	0.139
761.5	0.135
762.0	0.130
762.5	0.135
763.0	0.145
763.5	0.160
764.0	0.178
764.5	0.196
765.0	0.209
765.5	0.211
766.0	0.206
766.5	0.189
767.0	0.169
767.5	0.152
768.0	0.134
768.5	0.114
769.0	0.112
769.5	0.110
770.0	0.115
770.5	0.120
771.0	0.137
771.5	0.156
772.0	0.160
772.5	0.158
773.0	0.136
773.5	0.105
774.0	0.086
774.5	0.074
775.0	0.080
775.5	0.103
776.0	0.139
776.5	0.161
777.0	0.171
777.5	0.173
778.0	0.160
778.5	0.144
779.0	0.138
779.5	0.149
780.0	0.159
780.5	0.172
781.0	0.174
781.5	0.155
782.0	0.140
782.5	0.133
783.0	0.120
783.5	0.114
784.0	0.126
784.5	0.150
